well,block,test_temperature,strain,evolution_history,window_idx,days_start,days_end,mu,r_squared,window_size
b3,1,35,fRS585,fRS585,20,0.19791666666666663,0.22916666666666663,13.664362398931248,0.9999079328134874,4
b3,1,38,fRS585,fRS585,22,0.21875,0.25,13.701754264350258,0.999832870330372,4
b3,1,41,fRS585,fRS585,23,0.22916666666666663,0.2604166666666667,6.002378066195904,0.9998362962532563,4
b3,1,42,fRS585,fRS585,22,0.21875,0.25,2.6335449212990105,0.9964468163304879,4
b3,2,25,40_E9,40 evolved,40,0.40625,0.4375,8.178163212118843,0.9999737700360852,4
b3,2,35,40_E9,40 evolved,25,0.25,0.28125,11.386495301047006,0.9999977655867229,4
b3,2,38,40_E9,40 evolved,23,0.22916666666666663,0.2604166666666667,12.397625841440155,0.9999574564632633,4
b3,2,41,40_E9,40 evolved,28,0.28125,0.3125,7.8243652292846555,0.9999987000499484,4
b3,2,42,40_E9,40 evolved,27,0.2708333333333333,0.3020833333333333,3.301635381215035,0.9997635029729973,4
b3,3,25,fRS585,fRS585,34,0.34375,0.375,8.570920725617931,0.9999048259012447,4
b3,3,35,fRS585,fRS585,23,0.22916666666666663,0.2604166666666667,13.135792999649098,0.9999815329431475,4
b3,3,38,fRS585,fRS585,22,0.21875,0.25,13.83253858794672,0.9998175184427984,4
b3,3,41,fRS585,fRS585,25,0.25,0.28125,6.335668143462484,0.9993498190141094,4
b3,3,42,fRS585,fRS585,23,0.22916666666666663,0.2604166666666667,2.3141715486522085,0.9998837963700644,4
b4,1,25,WT_CASP_2,Caspofungin evolved,32,0.3229166666666667,0.3541666666666667,8.63921022052601,0.9998995432876576,4
b4,1,35,WT_CASP_2,Caspofungin evolved,20,0.19791666666666663,0.22916666666666663,15.15227758603295,0.9980618777090612,4
b4,1,38,WT_CASP_2,Caspofungin evolved,29,0.2916666666666667,0.3229166666666667,22.55092248147016,0.867462629980205,4
b4,1,41,WT_CASP_2,Caspofungin evolved,31,0.3125,0.34375,7.668552622410558,0.9994583016992143,4
b4,1,42,WT_CASP_2,Caspofungin evolved,25,0.25,0.28125,3.50079245987705,0.9991192554123509,4
b4,2,25,40_G11,40 evolved,36,0.3645833333333333,0.3958333333333333,8.083587949949314,0.9997493315982874,4
b4,2,35,40_G11,40 evolved,22,0.21875,0.25,13.539125173505873,0.999930003386991,4
b4,2,38,40_G11,40 evolved,22,0.21875,0.25,13.542822185562667,0.9999049967780371,4
b4,2,41,40_G11,40 evolved,29,0.2916666666666667,0.3229166666666667,8.49117759858116,0.9997170703500503,4
b4,2,42,40_G11,40 evolved,29,0.2916666666666667,0.3229166666666667,4.377735276882313,0.9988713620199414,4
b4,3,25,35_E11,35 evolved,37,0.375,0.40625,8.323600240249364,0.9998460423449886,4
b4,3,35,35_E11,35 evolved,23,0.22916666666666663,0.2604166666666667,13.60438857821739,0.9999758412986578,4
b4,3,38,35_E11,35 evolved,23,0.22916666666666663,0.2604166666666667,13.490639738500342,0.9999952553812834,4
b4,3,41,35_E11,35 evolved,23,0.22916666666666663,0.2604166666666667,5.754165469268732,0.9998797309489025,4
b4,3,42,35_E11,35 evolved,17,0.16666666666666666,0.19791666666666663,2.3372243593918327,0.9932870031374799,4
b5,1,25,40_D2,40 evolved,40,0.40625,0.4375,8.168986376343787,0.9998549769590278,4
b5,1,35,40_D2,40 evolved,25,0.25,0.28125,12.833550787170747,0.9998945811074235,4
b5,1,38,40_D2,40 evolved,22,0.21875,0.25,12.59764184369508,0.9996425599544247,4
b5,1,41,40_D2,40 evolved,47,0.4791666666666667,0.5104166666666666,5.9064381273055435,0.9997596786664554,4
b5,1,42,40_D2,40 evolved,25,0.25,0.28125,2.998262801740107,0.992501805969982,4
b5,2,25,40_E11,40 evolved,35,0.3541666666666667,0.3854166666666667,8.223731637862612,0.9999935825084947,4
b5,2,35,40_E11,40 evolved,24,0.23958333333333337,0.2708333333333333,13.285532946276481,0.9999610467155479,4
b5,2,38,40_E11,40 evolved,23,0.22916666666666663,0.2604166666666667,13.931273289448281,0.9998088109649524,4
b5,2,41,40_E11,40 evolved,27,0.2708333333333333,0.3020833333333333,7.541687053401974,0.9996690630693088,4
b5,2,42,40_E11,40 evolved,22,0.21875,0.25,3.401810581727918,0.9982309808526363,4
b5,3,25,35_D2,35 evolved,36,0.3645833333333333,0.3958333333333333,8.806729693506504,0.9995609342155479,4
b5,3,35,35_D2,35 evolved,23,0.22916666666666663,0.2604166666666667,13.14762233766213,0.999992603370954,4
b5,3,38,35_D2,35 evolved,23,0.22916666666666663,0.2604166666666667,13.857092977188557,0.9999726617273287,4
b5,3,41,35_D2,35 evolved,28,0.28125,0.3125,6.674184455792339,0.9999902381932512,4
b5,3,42,35_D2,35 evolved,14,0.13541666666666666,0.16666666666666666,2.1968869364174046,0.9865298742841108,4
b6,1,25,WT_CASP_2,Caspofungin evolved,35,0.3541666666666667,0.3854166666666667,8.513886840924261,0.9998513807846111,4
b6,1,35,WT_CASP_2,Caspofungin evolved,20,0.19791666666666663,0.22916666666666663,13.895889557597586,0.9999006899189231,4
b6,1,38,WT_CASP_2,Caspofungin evolved,22,0.21875,0.25,14.88927226818667,0.9998932961594392,4
b6,1,41,WT_CASP_2,Caspofungin evolved,39,0.3958333333333333,0.4270833333333333,20.533321390670665,0.9148768107656376,4
b6,1,42,WT_CASP_2,Caspofungin evolved,21,0.20833333333333337,0.23958333333333337,4.090173397905126,0.9996371003576416,4
b6,3,25,WT_FLZ_1,Fluconazole evolved,34,0.34375,0.375,8.399003118480362,0.9999818445351752,4
b6,3,35,WT_FLZ_1,Fluconazole evolved,22,0.21875,0.25,13.85897697911491,0.9999521390271954,4
b6,3,38,WT_FLZ_1,Fluconazole evolved,22,0.21875,0.25,13.763797873325494,0.9998152047370731,4
b6,3,41,WT_FLZ_1,Fluconazole evolved,20,0.19791666666666663,0.22916666666666663,5.236158480624111,0.9987974797440929,4
b6,3,42,WT_FLZ_1,Fluconazole evolved,22,0.21875,0.25,3.074069503636068,0.9977809103455341,4
b7,3,25,fRS585,fRS585,36,0.3645833333333333,0.3958333333333333,8.56619599280349,0.9998789302181335,4
b7,3,35,fRS585,fRS585,21,0.20833333333333337,0.23958333333333337,13.08175008991679,0.9999813447967866,4
b7,3,38,fRS585,fRS585,22,0.21875,0.25,14.022042640452295,0.9999152019742307,4
b7,3,41,fRS585,fRS585,61,0.625,0.65625,16.60663713287175,0.9439474742276077,4
b7,3,42,fRS585,fRS585,17,0.16666666666666666,0.19791666666666663,2.5612451529865887,0.9998576630602546,4
b8,1,25,40_G9,40 evolved,32,0.3229166666666667,0.3541666666666667,8.061894943233444,0.9998355117479735,4
b8,1,35,40_G9,40 evolved,18,0.17708333333333334,0.20833333333333337,13.440888609580334,0.9999988912874956,4
b8,1,38,40_G9,40 evolved,20,0.19791666666666663,0.22916666666666663,14.120118477280604,0.9999175500137633,4
b8,1,41,40_G9,40 evolved,39,0.3958333333333333,0.4270833333333333,21.116311186480782,0.8100277673880988,4
b8,1,42,40_G9,40 evolved,29,0.2916666666666667,0.3229166666666667,6.593109415335411,0.9982361071092712,4
b8,2,25,35_B2,35 evolved,39,0.3958333333333333,0.4270833333333333,8.116457223440134,0.9997169843894382,4
b8,2,35,35_B2,35 evolved,23,0.22916666666666663,0.2604166666666667,13.106132815003665,0.9998992293815215,4
b8,2,38,35_B2,35 evolved,22,0.21875,0.25,13.675660207496094,0.999982501795951,4
b8,2,41,35_B2,35 evolved,26,0.2604166666666667,0.2916666666666667,6.866042075380979,0.9989698687852503,4
b8,2,42,35_B2,35 evolved,19,0.1875,0.21875,2.7056931940885067,0.999841158477871,4
b8,3,25,35_E11,35 evolved,34,0.34375,0.375,8.484130407758112,0.999733360923645,4
b8,3,35,35_E11,35 evolved,22,0.21875,0.25,13.160678416290986,0.9999599391478174,4
b8,3,38,35_E11,35 evolved,23,0.22916666666666663,0.2604166666666667,14.003308056506388,0.9998845112773175,4
b8,3,41,35_E11,35 evolved,35,0.3541666666666667,0.3854166666666667,9.6746244210834,0.960850744275621,4
b8,3,42,35_E11,35 evolved,22,0.21875,0.25,2.712141579606579,0.9967218641209823,4
b9,2,25,fRS585,fRS585,37,0.375,0.40625,8.181280072771157,0.9990356539209763,4
b9,2,35,fRS585,fRS585,24,0.23958333333333337,0.2708333333333333,13.220714731021598,0.9998018969992661,4
b9,2,38,fRS585,fRS585,23,0.22916666666666663,0.2604166666666667,14.040420871167411,0.9999077123859709,4
b9,2,41,fRS585,fRS585,27,0.2708333333333333,0.3020833333333333,7.612349188537943,0.9999870679809585,4
b9,2,42,fRS585,fRS585,24,0.23958333333333337,0.2708333333333333,3.2738129150525,0.9978324625684435,4
b9,3,25,40_C5,40 evolved,40,0.40625,0.4375,8.056584184518304,0.9996737363779097,4
b9,3,35,40_C5,40 evolved,25,0.25,0.28125,11.81037630741885,0.999911961825049,4
b9,3,38,40_C5,40 evolved,24,0.23958333333333337,0.2708333333333333,12.626852594988758,0.9999553936068886,4
b9,3,41,40_C5,40 evolved,31,0.3125,0.34375,8.594012687491011,0.9999272088355733,4
b9,3,42,40_C5,40 evolved,27,0.2708333333333333,0.3020833333333333,3.726825004256644,0.9994514686567666,4
c10,1,25,35_B8,35 evolved,36,0.3645833333333333,0.3958333333333333,8.528312409546546,0.9995162500809907,4
c10,1,35,35_B8,35 evolved,22,0.21875,0.25,12.941315582155122,0.9998697861638709,4
c10,1,38,35_B8,35 evolved,21,0.20833333333333337,0.23958333333333337,13.814192305728927,0.9998997290215553,4
c10,1,41,35_B8,35 evolved,58,0.59375,0.625,14.20581737165224,0.8921177924703342,4
c10,1,42,35_B8,35 evolved,24,0.23958333333333337,0.2708333333333333,4.077186043087358,0.999538127625115,4
c11,1,25,WT_CASP_1,Caspofungin evolved,36,0.3645833333333333,0.3958333333333333,8.156651028882457,0.9998173294012663,4
c11,1,35,WT_CASP_1,Caspofungin evolved,23,0.22916666666666663,0.2604166666666667,14.056478649591309,0.9999648014115275,4
c11,1,38,WT_CASP_1,Caspofungin evolved,21,0.20833333333333337,0.23958333333333337,14.818160985534446,0.9999887100338982,4
c11,1,41,WT_CASP_1,Caspofungin evolved,32,0.3229166666666667,0.3541666666666667,7.597796168892825,0.9995278412924605,4
c11,1,42,WT_CASP_1,Caspofungin evolved,16,0.15625,0.1875,3.129988914359774,0.9966551242679874,4
c11,2,25,35_C7,35 evolved,38,0.3854166666666667,0.4166666666666667,8.3002615563652,0.9992526054483508,4
c11,2,35,35_C7,35 evolved,23,0.22916666666666663,0.2604166666666667,13.165290152334157,0.9999215604312274,4
c11,2,38,35_C7,35 evolved,22,0.21875,0.25,14.157778601110579,0.9999068346598388,4
c11,2,41,35_C7,35 evolved,26,0.2604166666666667,0.2916666666666667,7.507304086319876,0.99941331855609,4
c11,2,42,35_C7,35 evolved,20,0.19791666666666663,0.22916666666666663,5.195969378098492,0.9985703037976881,4
c2,1,25,35_G5,35 evolved,34,0.34375,0.375,8.372539864475664,0.9996615858826279,4
c2,1,35,35_G5,35 evolved,21,0.20833333333333337,0.23958333333333337,13.045220043966802,0.999934400673862,4
c2,1,38,35_G5,35 evolved,22,0.21875,0.25,13.610512480464553,0.9998529966201687,4
c2,1,41,35_G5,35 evolved,24,0.23958333333333337,0.2708333333333333,6.040342635849606,0.9998517297109951,4
c2,1,42,35_G5,35 evolved,21,0.20833333333333337,0.23958333333333337,2.431445077613323,0.9998717222325906,4
c2,2,25,40_B2,40 evolved,37,0.375,0.40625,7.345054135380474,0.9998042820155998,4
c2,2,35,40_B2,40 evolved,23,0.22916666666666663,0.2604166666666667,12.359452485806505,0.9998353843089977,4
c2,2,38,40_B2,40 evolved,23,0.22916666666666663,0.2604166666666667,12.217166595727583,0.9999646495728989,4
c2,2,41,40_B2,40 evolved,29,0.2916666666666667,0.3229166666666667,7.886035248062988,0.9998528735500937,4
c2,2,42,40_B2,40 evolved,33,0.3333333333333333,0.3645833333333333,5.366616539861267,0.9994933195175463,4
c2,3,25,35_E11,35 evolved,37,0.375,0.40625,8.300893594611857,0.999945559160403,4
c2,3,35,35_E11,35 evolved,23,0.22916666666666663,0.2604166666666667,13.12885595149076,0.9999684339324258,4
c2,3,38,35_E11,35 evolved,22,0.21875,0.25,13.712968402871097,0.9999955619841213,4
c2,3,41,35_E11,35 evolved,31,0.3125,0.34375,6.482424359256806,0.9998333637474447,4
c2,3,42,35_E11,35 evolved,20,0.19791666666666663,0.22916666666666663,2.0669775037153566,0.9930506133753007,4
c3,2,25,40_G11,40 evolved,34,0.34375,0.375,7.98910881556564,0.9995152493658355,4
c3,2,35,40_G11,40 evolved,31,0.3125,0.34375,19.130978544634687,0.8491450171014941,4
c3,2,38,40_G11,40 evolved,22,0.21875,0.25,13.799875357802257,0.9999810495978857,4
c3,2,41,40_G11,40 evolved,27,0.2708333333333333,0.3020833333333333,9.641496274822646,0.9999442593089366,4
c3,2,42,40_G11,40 evolved,35,0.3541666666666667,0.3854166666666667,7.8677960587992946,0.9996542657246136,4
c3,3,25,40_E7,40 evolved,35,0.3541666666666667,0.3854166666666667,8.346208464360535,0.9998202482234514,4
c3,3,35,40_E7,40 evolved,24,0.23958333333333337,0.2708333333333333,12.905100352460227,0.9999799755752766,4
c3,3,38,40_E7,40 evolved,22,0.21875,0.25,13.191012108610318,0.9998118132403677,4
c3,3,41,40_E7,40 evolved,29,0.2916666666666667,0.3229166666666667,8.370806534838833,0.9999010969245642,4
c3,3,42,40_E7,40 evolved,21,0.20833333333333337,0.23958333333333337,2.452156608651971,0.9998695278686455,4
c4,1,25,40_C7,40 evolved,38,0.3854166666666667,0.4166666666666667,8.228955335914522,0.999875024665092,4
c4,1,35,40_C7,40 evolved,24,0.23958333333333337,0.2708333333333333,11.82933877637671,0.9999800627544211,4
c4,1,38,40_C7,40 evolved,24,0.23958333333333337,0.2708333333333333,12.64948242201316,0.9999272055813163,4
c4,1,41,40_C7,40 evolved,27,0.2708333333333333,0.3020833333333333,6.22876503334885,0.9992445615905428,4
c4,1,42,40_C7,40 evolved,26,0.2604166666666667,0.2916666666666667,3.4828418092541615,0.998417699973081,4
c4,2,25,40_E11,40 evolved,38,0.3854166666666667,0.4166666666666667,8.395700147818145,0.9998371479726454,4
c4,2,35,40_E11,40 evolved,24,0.23958333333333337,0.2708333333333333,14.500374251750987,0.9998346429702569,4
c4,2,38,40_E11,40 evolved,22,0.21875,0.25,13.719736470499072,0.9998926636232341,4
c4,2,41,40_E11,40 evolved,27,0.2708333333333333,0.3020833333333333,7.684987233315943,0.999927801710946,4
c4,2,42,40_E11,40 evolved,25,0.25,0.28125,4.739670117056283,0.9971715754807379,4
c4,3,25,35_C9,35 evolved,37,0.375,0.40625,8.472219237078688,0.9998817701080672,4
c4,3,35,35_C9,35 evolved,22,0.21875,0.25,14.067557999505873,0.9999499855628918,4
c4,3,38,35_C9,35 evolved,22,0.21875,0.25,13.660131321436353,0.9999784314336093,4
c4,3,41,35_C9,35 evolved,27,0.2708333333333333,0.3020833333333333,7.466055328392718,0.9999677713543492,4
c4,3,42,35_C9,35 evolved,19,0.1875,0.21875,2.048593667652716,0.9930515491807554,4
c5,1,25,35_G5,35 evolved,35,0.3541666666666667,0.3854166666666667,8.422874449426732,0.999616016606975,4
c5,1,35,35_G5,35 evolved,22,0.21875,0.25,12.937298703313953,0.9999389849082403,4
c5,1,38,35_G5,35 evolved,21,0.20833333333333337,0.23958333333333337,13.752446228551278,0.9997531732487448,4
c5,1,41,35_G5,35 evolved,25,0.25,0.28125,5.232324795793059,0.9989120032639999,4
c5,1,42,35_G5,35 evolved,22,0.21875,0.25,2.6910114982317297,0.9967249859274918,4
c5,2,25,40_E9,40 evolved,44,0.4479166666666667,0.4791666666666667,8.159574399250326,0.9999522656421419,4
c5,2,35,40_E9,40 evolved,26,0.2604166666666667,0.2916666666666667,11.52291308649244,0.999984106428067,4
c5,2,38,40_E9,40 evolved,25,0.25,0.28125,13.049566418852622,0.9999993222441328,4
c5,2,41,40_E9,40 evolved,36,0.3645833333333333,0.3958333333333333,6.940788329981142,0.9999880223396816,4
c5,2,42,40_E9,40 evolved,23,0.22916666666666663,0.2604166666666667,3.0975592887144106,0.9925467684252868,4
c5,3,25,35_D2,35 evolved,36,0.3645833333333333,0.3958333333333333,8.396293385486521,0.9999874020091525,4
c5,3,35,35_D2,35 evolved,22,0.21875,0.25,13.095517090050066,0.9999822356701458,4
c5,3,38,35_D2,35 evolved,23,0.22916666666666663,0.2604166666666667,13.808066777103297,0.9999731033957729,4
c5,3,41,35_D2,35 evolved,24,0.23958333333333337,0.2708333333333333,5.930868251517241,0.9989971300248027,4
c5,3,42,35_D2,35 evolved,21,0.20833333333333337,0.23958333333333337,1.9816436085097926,0.9906249980287211,4
c6,1,25,35_F4,35 evolved,35,0.3541666666666667,0.3854166666666667,8.320035903934407,0.9999763419257688,4
c6,1,35,35_F4,35 evolved,22,0.21875,0.25,12.912093549215871,0.9999785602830625,4
c6,1,38,35_F4,35 evolved,33,0.3333333333333333,0.3645833333333333,20.19099682045245,0.8600686730415809,4
c6,1,41,35_F4,35 evolved,54,0.5520833333333334,0.5833333333333334,11.114805128709895,0.7026976756860861,4
c6,1,42,35_F4,35 evolved,18,0.17708333333333334,0.20833333333333337,4.2099042818356756,0.9996155529273271,4
c7,1,25,35_D4,35 evolved,35,0.3541666666666667,0.3854166666666667,8.47325817621782,0.9999700509567212,4
c7,1,35,35_D4,35 evolved,22,0.21875,0.25,12.959820288445185,0.9998608232629652,4
c7,1,38,35_D4,35 evolved,22,0.21875,0.25,13.834526064101302,0.9999668781296942,4
c7,1,41,35_D4,35 evolved,23,0.22916666666666663,0.2604166666666667,6.14241568941697,0.9998524790929508,4
c7,1,42,35_D4,35 evolved,22,0.21875,0.25,3.188959197673527,0.9948985654577553,4
c7,3,25,40_D8,40 evolved,38,0.3854166666666667,0.4166666666666667,8.39663784030427,0.9999923281625266,4
c7,3,35,40_D8,40 evolved,23,0.22916666666666663,0.2604166666666667,12.126925254604426,0.9998679793499573,4
c7,3,38,40_D8,40 evolved,24,0.23958333333333337,0.2708333333333333,13.024186295553482,0.9999724120490755,4
c7,3,41,40_D8,40 evolved,46,0.46875,0.5,14.644848705889192,0.7278521513583796,4
c7,3,42,40_D8,40 evolved,28,0.28125,0.3125,2.831305630330115,0.9907645642984082,4
c8,1,25,40_F2,40 evolved,36,0.3645833333333333,0.3958333333333333,8.15775355231316,0.9994297856993738,4
c8,1,35,40_F2,40 evolved,24,0.23958333333333337,0.2708333333333333,11.783577593059857,0.999800522265744,4
c8,1,38,40_F2,40 evolved,23,0.22916666666666663,0.2604166666666667,12.585855492495199,0.9998686917346187,4
c8,1,41,40_F2,40 evolved,35,0.3541666666666667,0.3854166666666667,8.43612005351806,0.9999888832044872,4
c8,1,42,40_F2,40 evolved,27,0.2708333333333333,0.3020833333333333,4.3945073819036224,0.999737274195251,4
c8,3,25,35_F2,35 evolved,35,0.3541666666666667,0.3854166666666667,8.399579431186153,0.999912549458105,4
c8,3,35,35_F2,35 evolved,23,0.22916666666666663,0.2604166666666667,13.610619657552773,0.9998022780453792,4
c8,3,38,35_F2,35 evolved,22,0.21875,0.25,13.681274621522743,0.9999953059002321,4
c8,3,41,35_F2,35 evolved,26,0.2604166666666667,0.2916666666666667,6.250318399986321,0.9983668330722172,4
c8,3,42,35_F2,35 evolved,20,0.19791666666666663,0.22916666666666663,2.4521566086519773,0.9998695278686455,4
c9,1,25,40_D4,40 evolved,36,0.3645833333333333,0.3958333333333333,8.429097002604246,0.9999164181431967,4
c9,1,35,40_D4,40 evolved,24,0.23958333333333337,0.2708333333333333,12.368486316384962,0.9999785241929633,4
c9,1,38,40_D4,40 evolved,22,0.21875,0.25,13.467536066776796,0.9999932667773204,4
c9,1,41,40_D4,40 evolved,40,0.40625,0.4375,8.433738134513243,0.9784364636371148,4
c9,1,42,40_D4,40 evolved,25,0.25,0.28125,5.199537733273904,0.9998875413385196,4
c9,2,25,fRS585,fRS585,37,0.375,0.40625,8.3146538463345,0.9998079563698503,4
c9,2,35,fRS585,fRS585,29,0.2916666666666667,0.3229166666666667,13.33725057527116,0.9569191214519868,4
c9,2,38,fRS585,fRS585,22,0.21875,0.25,13.951649844337668,0.9999577788816854,4
c9,2,41,fRS585,fRS585,24,0.23958333333333337,0.2708333333333333,6.879245296021356,0.9993531969252853,4
c9,2,42,fRS585,fRS585,18,0.17708333333333334,0.20833333333333337,2.6557659844167727,0.9998469654468609,4
c9,3,25,fRS585,fRS585,35,0.3541666666666667,0.3854166666666667,8.506147038868896,0.9999274385834022,4
c9,3,35,fRS585,fRS585,23,0.22916666666666663,0.2604166666666667,13.110431919347903,0.9999564268214015,4
c9,3,38,fRS585,fRS585,23,0.22916666666666663,0.2604166666666667,14.278797312441013,0.9999924675687644,4
c9,3,41,fRS585,fRS585,24,0.23958333333333337,0.2708333333333333,5.956829249006291,0.9999077280176161,4
c9,3,42,fRS585,fRS585,23,0.22916666666666663,0.2604166666666667,2.4737939289977415,0.9964591589174113,4
d10,1,25,40_B8,40 evolved,38,0.3854166666666667,0.4166666666666667,8.115878727915163,0.9999717234844818,4
d10,1,35,40_B8,40 evolved,36,0.3645833333333333,0.3958333333333333,14.109708949211235,0.776763097042296,4
d10,1,38,40_B8,40 evolved,24,0.23958333333333337,0.2708333333333333,12.106611416180366,0.9999466717445048,4
d10,1,41,40_B8,40 evolved,45,0.4583333333333333,0.4895833333333333,14.634288519825477,0.7527361792036594,4
d10,1,42,40_B8,40 evolved,26,0.2604166666666667,0.2916666666666667,4.426613168496551,0.9998290070892139,4
d10,2,25,35_E9,35 evolved,37,0.375,0.40625,8.17271384713536,0.9997895562848139,4
d10,2,35,35_E9,35 evolved,23,0.22916666666666663,0.2604166666666667,13.21648021365976,0.9999648029178014,4
d10,2,38,35_E9,35 evolved,22,0.21875,0.25,14.065472614157098,0.9999115116585133,4
d10,2,41,35_E9,35 evolved,46,0.46875,0.5,12.063614909631685,0.7602934833044024,4
d10,2,42,35_E9,35 evolved,22,0.21875,0.25,2.391521561658668,0.9855228804260242,4
d10,3,25,35_C5,35 evolved,37,0.375,0.40625,8.28622902411086,0.9999775610140031,4
d10,3,35,35_C5,35 evolved,23,0.22916666666666663,0.2604166666666667,13.399908910737976,0.9998386038570427,4
d10,3,38,35_C5,35 evolved,23,0.22916666666666663,0.2604166666666667,13.943234705355957,0.9999966007126783,4
d10,3,41,35_C5,35 evolved,21,0.20833333333333337,0.23958333333333337,5.233430318668724,0.9984718888238865,4
d10,3,42,35_C5,35 evolved,23,0.22916666666666663,0.2604166666666667,4.292296257681219,0.9997287240206165,4
d11,1,25,WT_CASP_2,Caspofungin evolved,36,0.3645833333333333,0.3958333333333333,8.586675245159068,0.9998789355922069,4
d11,1,35,WT_CASP_2,Caspofungin evolved,20,0.19791666666666663,0.22916666666666663,14.217533387688675,0.9999455731681703,4
d11,1,38,WT_CASP_2,Caspofungin evolved,20,0.19791666666666663,0.22916666666666663,14.96379349961657,0.9999582978471633,4
d11,1,41,WT_CASP_2,Caspofungin evolved,26,0.2604166666666667,0.2916666666666667,8.762804218809512,0.9999809283790646,4
d11,1,42,WT_CASP_2,Caspofungin evolved,24,0.23958333333333337,0.2708333333333333,4.494229517399394,0.9955772672134314,4
d11,2,25,40_B2,40 evolved,36,0.3645833333333333,0.3958333333333333,7.546849043312316,0.9997945951497105,4
d11,2,35,40_B2,40 evolved,23,0.22916666666666663,0.2604166666666667,12.566538436819053,0.9999916591215244,4
d11,2,38,40_B2,40 evolved,23,0.22916666666666663,0.2604166666666667,12.26485875041594,0.9999694296549739,4
d11,2,41,40_B2,40 evolved,31,0.3125,0.34375,8.352906942711371,0.9999522789018165,4
d11,2,42,40_B2,40 evolved,37,0.375,0.40625,4.403267228730601,0.9995794440488188,4
d2,1,25,40_B8,40 evolved,38,0.3854166666666667,0.4166666666666667,8.174462642963837,0.999724786927983,4
d2,1,35,40_B8,40 evolved,22,0.21875,0.25,11.747866868400958,0.9999950107776482,4
d2,1,38,40_B8,40 evolved,23,0.22916666666666663,0.2604166666666667,11.820625676167111,0.9999006154210817,4
d2,1,41,40_B8,40 evolved,54,0.5520833333333334,0.5833333333333334,11.59692968149322,0.8409207465714837,4
d2,1,42,40_B8,40 evolved,26,0.2604166666666667,0.2916666666666667,3.2131601021633442,0.9997760048804757,4
d2,2,25,40_C9,40 evolved,36,0.3645833333333333,0.3958333333333333,8.182632100220797,0.9999911800990877,4
d2,2,35,40_C9,40 evolved,23,0.22916666666666663,0.2604166666666667,13.135816495925763,0.9995417508215244,4
d2,2,38,40_C9,40 evolved,22,0.21875,0.25,13.591185918800674,0.9999440001359474,4
d2,2,41,40_C9,40 evolved,27,0.2708333333333333,0.3020833333333333,7.922627899663967,0.9999392950093482,4
d2,2,42,40_C9,40 evolved,26,0.2604166666666667,0.2916666666666667,4.422579996129049,0.9928614264386116,4
d2,3,25,35_C9,35 evolved,36,0.3645833333333333,0.3958333333333333,8.284967112203292,0.999982696019939,4
d2,3,35,35_C9,35 evolved,23,0.22916666666666663,0.2604166666666667,13.327134086879001,0.9999826017099107,4
d2,3,38,35_C9,35 evolved,23,0.22916666666666663,0.2604166666666667,13.542632448374153,0.9999613290755747,4
d2,3,41,35_C9,35 evolved,25,0.25,0.28125,7.111927528021665,0.9995894928827564,4
d2,3,42,35_C9,35 evolved,16,0.15625,0.1875,1.8645581781986933,0.999924560090362,4
d3,2,25,35_D8,35 evolved,39,0.3958333333333333,0.4270833333333333,8.290720986366996,0.999589730240502,4
d3,2,35,35_D8,35 evolved,24,0.23958333333333337,0.2708333333333333,13.067861149792796,0.9999936703467636,4
d3,2,38,35_D8,35 evolved,22,0.21875,0.25,13.955368532952205,0.9999774753285611,4
d3,2,41,35_D8,35 evolved,26,0.2604166666666667,0.2916666666666667,6.044299144562215,0.9993171332427349,4
d3,2,42,35_D8,35 evolved,24,0.23958333333333337,0.2708333333333333,3.2414057291700646,0.9981741854395991,4
d3,3,25,WT_CASP_3,Caspofungin evolved,38,0.3854166666666667,0.4166666666666667,8.002162571435283,0.9998805718278115,4
d3,3,35,WT_CASP_3,Caspofungin evolved,21,0.20833333333333337,0.23958333333333337,15.898816459322912,0.999980290131617,4
d3,3,38,WT_CASP_3,Caspofungin evolved,21,0.20833333333333337,0.23958333333333337,15.077529194324425,0.9999375152546617,4
d3,3,41,WT_CASP_3,Caspofungin evolved,26,0.2604166666666667,0.2916666666666667,5.983657170913062,0.9998131936611809,4
d3,3,42,WT_CASP_3,Caspofungin evolved,14,0.13541666666666666,0.16666666666666666,1.414923506382844,0.9799879714183429,4
d4,1,25,40_F2,40 evolved,35,0.3541666666666667,0.3854166666666667,8.17012423512521,0.9999555045968599,4
d4,1,35,40_F2,40 evolved,25,0.25,0.28125,12.738706005976038,0.9998849921944106,4
d4,1,38,40_F2,40 evolved,22,0.21875,0.25,12.432429579710563,0.9999027090243354,4
d4,1,41,40_F2,40 evolved,54,0.5520833333333334,0.5833333333333334,7.645558872063878,0.777325937363242,4
d4,1,42,40_F2,40 evolved,24,0.23958333333333337,0.2708333333333333,4.406506596371725,0.9985996070267413,4
d4,2,25,35_D8,35 evolved,40,0.40625,0.4375,8.318376749101589,0.999658804979425,4
d4,2,35,35_D8,35 evolved,25,0.25,0.28125,13.442014358206801,0.9999402275256027,4
d4,2,38,35_D8,35 evolved,22,0.21875,0.25,14.00649571076014,0.9999754940009876,4
d4,2,41,35_D8,35 evolved,23,0.22916666666666663,0.2604166666666667,5.7461796815768516,0.9998782541784388,4
d4,2,42,35_D8,35 evolved,23,0.22916666666666663,0.2604166666666667,3.0451977721036174,0.9887144157532735,4
