population,sheet_name,concentration,OD,drug
40_G5,Plate3_Rep3,8,1.0618000030517578,fluconazole
40_G9,Plate3_Rep3,8,0.9391000270843506,fluconazole
40_G11,Plate3_Rep3,8,0.9024999737739563,fluconazole
fRS585,Plate3_Rep3,8,0.5012000203132629,fluconazole
Blank,Plate3_Rep3,8,0.05730000138282776,fluconazole
40_F2,Plate3_Rep2,8,1.0338000059127808,fluconazole
40_F4,Plate3_Rep2,8,1.1180000305175781,fluconazole
40_F6,Plate3_Rep2,8,0.9562000036239624,fluconazole
40_G5,Plate3_Rep2,8,1.0226000547409058,fluconazole
40_G9,Plate3_Rep2,8,1.0865000486373901,fluconazole
40_G11,Plate3_Rep2,8,1.0983999967575073,fluconazole
fRS585,Plate3_Rep2,8,0.8112000226974487,fluconazole
Blank,Plate3_Rep2,8,0.05700000002980232,fluconazole
40_F2,Plate3_Rep1,8,0.8999000191688538,fluconazole
40_F4,Plate3_Rep1,8,0.9161999821662903,fluconazole
40_F6,Plate3_Rep1,8,1.1318000555038452,fluconazole
40_G5,Plate3_Rep1,8,0.9661999940872192,fluconazole
40_G9,Plate3_Rep1,8,1.1851999759674072,fluconazole
40_G11,Plate3_Rep1,8,1.2151000499725342,fluconazole
fRS585,Plate3_Rep1,8,1.020400047302246,fluconazole
Blank,Plate3_Rep1,8,0.05739999935030937,fluconazole
40_D2,Plate2_Rep3,8,0.8277000188827515,fluconazole
40_D4,Plate2_Rep3,8,0.7926999926567078,fluconazole
40_D8,Plate2_Rep3,8,0.98580002784729,fluconazole
40_E7,Plate2_Rep3,8,1.080199956893921,fluconazole
40_E9,Plate2_Rep3,8,0.9897000193595886,fluconazole
40_E11,Plate2_Rep3,8,1.0628999471664429,fluconazole
fRS585,Plate2_Rep3,8,0.7692999839782715,fluconazole
Blank,Plate2_Rep3,8,0.05820000171661377,fluconazole
40_D2,Plate2_Rep2,8,0.902899980545044,fluconazole
40_D4,Plate2_Rep2,8,0.8902000188827515,fluconazole
40_D8,Plate2_Rep2,8,1.146299958229065,fluconazole
40_E7,Plate2_Rep2,8,1.0586999654769897,fluconazole
40_E9,Plate2_Rep2,8,0.8158000111579895,fluconazole
40_E11,Plate2_Rep2,8,0.8597000241279602,fluconazole
fRS585,Plate2_Rep2,8,0.98089998960495,fluconazole
Blank,Plate2_Rep2,8,0.057100001722574234,fluconazole
40_D2,Plate2_Rep1,8,0.7698000073432922,fluconazole
40_D4,Plate2_Rep1,8,0.7724000215530396,fluconazole
40_D8,Plate2_Rep1,8,0.8119000196456909,fluconazole
40_E7,Plate2_Rep1,8,1.044800043106079,fluconazole
40_E9,Plate2_Rep1,8,0.7702999711036682,fluconazole
40_E11,Plate2_Rep1,8,0.9449999928474426,fluconazole
fRS585,Plate2_Rep1,8,1.0924999713897705,fluconazole
Blank,Plate2_Rep1,8,0.05700000002980232,fluconazole
40_B2,Plate1_Rep3,8,0.8870999813079834,fluconazole
40_B6,Plate1_Rep3,8,0.7426999807357788,fluconazole
40_B8,Plate1_Rep3,8,0.753600001335144,fluconazole
40_C5,Plate1_Rep3,8,0.6269000172615051,fluconazole
40_C7,Plate1_Rep3,8,1.0569000244140625,fluconazole
40_C9,Plate1_Rep3,8,0.975600004196167,fluconazole
fRS585,Plate1_Rep3,8,0.9869999885559082,fluconazole
Blank,Plate1_Rep3,8,0.05700000002980232,fluconazole
40_B2,Plate1_Rep2,8,0.9930999875068665,fluconazole
40_B6,Plate1_Rep2,8,0.9943000078201294,fluconazole
40_B8,Plate1_Rep2,8,1.0547000169754028,fluconazole
40_C5,Plate1_Rep2,8,0.8999999761581421,fluconazole
40_C7,Plate1_Rep2,8,0.8439000248908997,fluconazole
40_C9,Plate1_Rep2,8,1.1038000583648682,fluconazole
fRS585,Plate1_Rep2,8,1.0377999544143677,fluconazole
Blank,Plate1_Rep2,8,0.05649999901652336,fluconazole
40_B2,Plate1_Rep1,8,0.9462000131607056,fluconazole
40_B6,Plate1_Rep1,8,1.0532000064849854,fluconazole
40_B8,Plate1_Rep1,8,1.0664000511169434,fluconazole
40_C5,Plate1_Rep1,8,0.8432999849319458,fluconazole
40_C7,Plate1_Rep1,8,0.8711000084877014,fluconazole
40_C9,Plate1_Rep1,8,0.9128999710083008,fluconazole
fRS585,Plate1_Rep1,8,1.001099944114685,fluconazole
Blank,Plate1_Rep1,8,0.05640000104904175,fluconazole
40_F2,Plate3_Rep3,4,0.8532000184059143,fluconazole
40_F4,Plate3_Rep3,4,1.082200050354004,fluconazole
40_F6,Plate3_Rep3,4,1.006600022315979,fluconazole
40_G5,Plate3_Rep3,4,0.9819999933242798,fluconazole
40_G9,Plate3_Rep3,4,1.1993999481201172,fluconazole
40_G11,Plate3_Rep3,4,1.0902999639511108,fluconazole
fRS585,Plate3_Rep3,4,0.641700029373169,fluconazole
Blank,Plate3_Rep3,4,0.05790000036358833,fluconazole
40_F2,Plate3_Rep2,4,0.8064000010490417,fluconazole
40_F4,Plate3_Rep2,4,1.062000036239624,fluconazole
40_F6,Plate3_Rep2,4,0.7782999873161316,fluconazole
40_G5,Plate3_Rep2,4,0.8715000152587891,fluconazole
40_G9,Plate3_Rep2,4,1.1223000288009644,fluconazole
40_G11,Plate3_Rep2,4,1.0099999904632568,fluconazole
fRS585,Plate3_Rep2,4,0.7943999767303467,fluconazole
Blank,Plate3_Rep2,4,0.05810000002384186,fluconazole
40_F2,Plate3_Rep1,4,0.9927999973297119,fluconazole
40_F4,Plate3_Rep1,4,1.157099962234497,fluconazole
40_F6,Plate3_Rep1,4,1.0442999601364136,fluconazole
40_G5,Plate3_Rep1,4,0.8680999875068665,fluconazole
40_G9,Plate3_Rep1,4,1.1396000385284424,fluconazole
40_G11,Plate3_Rep1,4,1.2446999549865723,fluconazole
fRS585,Plate3_Rep1,4,1.0211999416351318,fluconazole
Blank,Plate3_Rep1,4,0.057100001722574234,fluconazole
40_D2,Plate2_Rep3,4,0.68470001220703125,fluconazole
40_D4,Plate2_Rep3,4,0.882099986076355,fluconazole
40_D8,Plate2_Rep3,4,0.9878000020980835,fluconazole
40_E7,Plate2_Rep3,4,1.0439000129699707,fluconazole
40_E9,Plate2_Rep3,4,1.0428999662399292,fluconazole
40_E11,Plate2_Rep3,4,1.087399959564209,fluconazole
fRS585,Plate2_Rep3,4,0.6660000085830688,fluconazole
Blank,Plate2_Rep3,4,0.05900000035762787,fluconazole
40_D2,Plate2_Rep2,4,0.7336000204086304,fluconazole
40_D4,Plate2_Rep2,4,1.0666999816894531,fluconazole
40_D8,Plate2_Rep2,4,1.1431000232696533,fluconazole
40_E7,Plate2_Rep2,4,1.2116999626159668,fluconazole
40_E9,Plate2_Rep2,4,0.9397000074386597,fluconazole
40_E11,Plate2_Rep2,4,1.041599988937378,fluconazole
fRS585,Plate2_Rep2,4,1.0220999717712402,fluconazole
Blank,Plate2_Rep2,4,0.05730000138282776,fluconazole
40_D2,Plate2_Rep1,4,0.8337000012397766,fluconazole
40_D4,Plate2_Rep1,4,1.1782000064849854,fluconazole
40_D8,Plate2_Rep1,4,0.660099983215332,fluconazole
40_E7,Plate2_Rep1,4,0.8967000246047974,fluconazole
40_E9,Plate2_Rep1,4,0.7882000207901001,fluconazole
40_E11,Plate2_Rep1,4,1.007200002670288,fluconazole
fRS585,Plate2_Rep1,4,1.0622999668121338,fluconazole
Blank,Plate2_Rep1,4,0.057999998331069946,fluconazole
40_B2,Plate1_Rep3,4,0.8324999809265137,fluconazole
40_B6,Plate1_Rep3,4,0.9394000172615051,fluconazole
40_B8,Plate1_Rep3,4,0.9941999912261963,fluconazole
40_C5,Plate1_Rep3,4,1.077299952507019,fluconazole
40_C7,Plate1_Rep3,4,1.0024000406265259,fluconazole
40_C9,Plate1_Rep3,4,1.1062999963760376,fluconazole
fRS585,Plate1_Rep3,4,0.8845999836921692,fluconazole
Blank,Plate1_Rep3,4,0.05770000070333481,fluconazole
40_B2,Plate1_Rep2,4,1.0936000347137451,fluconazole
40_B6,Plate1_Rep2,4,1.061400055885315,fluconazole
40_B8,Plate1_Rep2,4,1.1607999801635742,fluconazole
40_C5,Plate1_Rep2,4,1.1916999816894531,fluconazole
40_C7,Plate1_Rep2,4,0.8378000259399414,fluconazole
40_C9,Plate1_Rep2,4,1.0501999855041504,fluconazole
fRS585,Plate1_Rep2,4,0.9950000047683716,fluconazole
Blank,Plate1_Rep2,4,0.057100001722574234,fluconazole
40_B2,Plate1_Rep1,4,0.9383999705314636,fluconazole
40_B6,Plate1_Rep1,4,0.9688000082969666,fluconazole
40_B8,Plate1_Rep1,4,1.159000039100647,fluconazole
40_C5,Plate1_Rep1,4,0.8337000012397766,fluconazole
40_C7,Plate1_Rep1,4,0.9534000158309937,fluconazole
40_C9,Plate1_Rep1,4,0.8962000012397766,fluconazole
fRS585,Plate1_Rep1,4,0.9380000233650208,fluconazole
Blank,Plate1_Rep1,4,0.057100001722574234,fluconazole
40_F2,Plate3_Rep3,2,0.7099000215530396,fluconazole
40_F4,Plate3_Rep3,2,0.9890000224113464,fluconazole
40_F6,Plate3_Rep3,2,1.0194000005722046,fluconazole
40_G5,Plate3_Rep3,2,1.0829999446868896,fluconazole
40_G9,Plate3_Rep3,2,1.142199993133545,fluconazole
40_G11,Plate3_Rep3,2,1.058899998664856,fluconazole
fRS585,Plate3_Rep3,2,0.6617000102996826,fluconazole
Blank,Plate3_Rep3,2,0.0568000003695488,fluconazole
40_F2,Plate3_Rep2,2,0.910099983215332,fluconazole
40_F4,Plate3_Rep2,2,1.1934000253677368,fluconazole
40_F6,Plate3_Rep2,2,0.9628000259399414,fluconazole
40_G5,Plate3_Rep2,2,1.055899977684021,fluconazole
40_G9,Plate3_Rep2,2,1.0786999464035034,fluconazole
40_G11,Plate3_Rep2,2,1.0789999961853027,fluconazole
fRS585,Plate3_Rep2,2,0.972599983215332,fluconazole
Blank,Plate3_Rep2,2,0.05640000104904175,fluconazole
40_F2,Plate3_Rep1,2,0.9043999910354614,fluconazole
40_F4,Plate3_Rep1,2,1.1473000049591064,fluconazole
40_F6,Plate3_Rep1,2,1.0658999681472778,fluconazole
40_G5,Plate3_Rep1,2,1.1312999725341797,fluconazole
40_G9,Plate3_Rep1,2,1.2577999830245972,fluconazole
40_G11,Plate3_Rep1,2,1.1904000043869019,fluconazole
fRS585,Plate3_Rep1,2,0.984499990940094,fluconazole
Blank,Plate3_Rep1,2,0.05730000138282776,fluconazole
40_D2,Plate2_Rep3,2,0.7860999703407288,fluconazole
40_D4,Plate2_Rep3,2,0.6610999703407288,fluconazole
40_D8,Plate2_Rep3,2,0.9661999940872192,fluconazole
40_E7,Plate2_Rep3,2,1.1232000589370728,fluconazole
40_E9,Plate2_Rep3,2,1.0923999547958374,fluconazole
40_E11,Plate2_Rep3,2,1.0134999752044678,fluconazole
fRS585,Plate2_Rep3,2,0.7379999756813049,fluconazole
Blank,Plate2_Rep3,2,0.057100001722574234,fluconazole
40_D2,Plate2_Rep2,2,0.8712000250816345,fluconazole
40_D4,Plate2_Rep2,2,1.0388000011444092,fluconazole
40_D8,Plate2_Rep2,2,1.1502000093460083,fluconazole
40_E7,Plate2_Rep2,2,1.0406999588012695,fluconazole
40_E9,Plate2_Rep2,2,1.0326999425888062,fluconazole
40_E11,Plate2_Rep2,2,0.9081000089645386,fluconazole
fRS585,Plate2_Rep2,2,0.8324999809265137,fluconazole
Blank,Plate2_Rep2,2,0.0568000003695488,fluconazole
40_D2,Plate2_Rep1,2,0.8902999758720398,fluconazole
40_D4,Plate2_Rep1,2,1.0374000072479248,fluconazole
40_D8,Plate2_Rep1,2,1.0204999446868896,fluconazole
40_E7,Plate2_Rep1,2,1.0843000411987305,fluconazole
40_E9,Plate2_Rep1,2,0.7336000204086304,fluconazole
40_E11,Plate2_Rep1,2,0.8208000063896179,fluconazole
fRS585,Plate2_Rep1,2,1.0471999645233154,fluconazole
Blank,Plate2_Rep1,2,0.057100001722574234,fluconazole
40_B2,Plate1_Rep3,2,1.0712000131607056,fluconazole
40_B6,Plate1_Rep3,2,0.8119999766349792,fluconazole
40_B8,Plate1_Rep3,2,1.0664000511169434,fluconazole
40_C5,Plate1_Rep3,2,1.1467000246047974,fluconazole
40_C7,Plate1_Rep3,2,1.0176000595092773,fluconazole
40_C9,Plate1_Rep3,2,1.0231000185012817,fluconazole
fRS585,Plate1_Rep3,2,0.7350999712944031,fluconazole
Blank,Plate1_Rep3,2,0.0560000017285347,fluconazole
40_B2,Plate1_Rep2,2,1.138200044631958,fluconazole
40_B6,Plate1_Rep2,2,0.824999988079071,fluconazole
40_B8,Plate1_Rep2,2,1.1931999921798706,fluconazole
40_C5,Plate1_Rep2,2,1.0922000408172607,fluconazole
40_C7,Plate1_Rep2,2,0.7879999876022339,fluconazole
40_C9,Plate1_Rep2,2,0.968999981880188,fluconazole
fRS585,Plate1_Rep2,2,0.9563999772071838,fluconazole
Blank,Plate1_Rep2,2,0.0551999993622303,fluconazole
40_B2,Plate1_Rep1,2,1.0989999771118164,fluconazole
40_B6,Plate1_Rep1,2,0.9682999849319458,fluconazole
40_B8,Plate1_Rep1,2,1.049299955368042,fluconazole
40_C5,Plate1_Rep1,2,0.8307999968528748,fluconazole
40_C7,Plate1_Rep1,2,0.9108999967575073,fluconazole
40_C9,Plate1_Rep1,2,1.0087000131607056,fluconazole
fRS585,Plate1_Rep1,2,0.9602000117301941,fluconazole
Blank,Plate1_Rep1,2,0.05559999868273735,fluconazole
40_F2,Plate3_Rep3,1,0.8210999965667725,fluconazole
40_F4,Plate3_Rep3,1,0.9017999768257141,fluconazole
40_F6,Plate3_Rep3,1,1.0997999906539917,fluconazole
40_G5,Plate3_Rep3,1,1.1492999792099,fluconazole
40_G9,Plate3_Rep3,1,1.1750999689102173,fluconazole
40_G11,Plate3_Rep3,1,0.8349999785423279,fluconazole
fRS585,Plate3_Rep3,1,0.7246999740600586,fluconazole
Blank,Plate3_Rep3,1,0.05790000036358833,fluconazole
40_F2,Plate3_Rep2,1,0.9377999901771545,fluconazole
40_F4,Plate3_Rep2,1,1.212499976158142,fluconazole
40_F6,Plate3_Rep2,1,0.9077000021934509,fluconazole
40_G5,Plate3_Rep2,1,1.0210000276565552,fluconazole
40_G9,Plate3_Rep2,1,1.220900058746338,fluconazole
40_G11,Plate3_Rep2,1,1.1581000089645386,fluconazole
fRS585,Plate3_Rep2,1,0.9330999851226807,fluconazole
Blank,Plate3_Rep2,1,0.057500001043081284,fluconazole
40_F2,Plate3_Rep1,1,1.0555000305175781,fluconazole
40_F4,Plate3_Rep1,1,1.1751999855041504,fluconazole
40_F6,Plate3_Rep1,1,1.0633000135421753,fluconazole
40_G5,Plate3_Rep1,1,1.1950000524520874,fluconazole
40_G9,Plate3_Rep1,1,1.2755999565124512,fluconazole
40_G11,Plate3_Rep1,1,1.235200047492981,fluconazole
fRS585,Plate3_Rep1,1,1.0693999528884888,fluconazole
Blank,Plate3_Rep1,1,0.057100001722574234,fluconazole
40_D2,Plate2_Rep3,1,0.9021000266075134,fluconazole
40_D4,Plate2_Rep3,1,0.8974999785423279,fluconazole
40_D8,Plate2_Rep3,1,0.9763000011444092,fluconazole
40_E7,Plate2_Rep3,1,0.9509000182151794,fluconazole
40_E9,Plate2_Rep3,1,0.7882000207901001,fluconazole
40_E11,Plate2_Rep3,1,1.0674999952316284,fluconazole
fRS585,Plate2_Rep3,1,0.8424999713897705,fluconazole
Blank,Plate2_Rep3,1,0.05820000171661377,fluconazole
40_D2,Plate2_Rep2,1,0.8632000088691711,fluconazole
40_D4,Plate2_Rep2,1,1.0058000087738037,fluconazole
40_D8,Plate2_Rep2,1,0.9337000250816345,fluconazole
40_E7,Plate2_Rep2,1,1.0835000276565552,fluconazole
40_E9,Plate2_Rep2,1,1.0097999572753906,fluconazole
40_E11,Plate2_Rep2,1,1.0569000244140625,fluconazole
fRS585,Plate2_Rep2,1,0.9771999716758728,fluconazole
Blank,Plate2_Rep2,1,0.05590000003576279,fluconazole
40_D2,Plate2_Rep1,1,0.7663999795913696,fluconazole
40_D4,Plate2_Rep1,1,1.0181000232696533,fluconazole
40_D8,Plate2_Rep1,1,1.0839999914169312,fluconazole
40_E7,Plate2_Rep1,1,1.2021000385284424,fluconazole
40_E9,Plate2_Rep1,1,0.9323999881744385,fluconazole
40_E11,Plate2_Rep1,1,0.7224000096321106,fluconazole
fRS585,Plate2_Rep1,1,0.9140999913215637,fluconazole
Blank,Plate2_Rep1,1,0.05790000036358833,fluconazole
40_B2,Plate1_Rep3,1,1.0194000005722046,fluconazole
40_B6,Plate1_Rep3,1,0.8942999839782715,fluconazole
40_B8,Plate1_Rep3,1,1.0815999507904053,fluconazole
40_C5,Plate1_Rep3,1,1.0931999683380127,fluconazole
40_C7,Plate1_Rep3,1,0.9435999989509583,fluconazole
40_C9,Plate1_Rep3,1,1.0514999628067017,fluconazole
fRS585,Plate1_Rep3,1,0.917900025844574,fluconazole
Blank,Plate1_Rep3,1,0.057100001722574234,fluconazole
40_B2,Plate1_Rep2,1,1.1023000478744507,fluconazole
40_B6,Plate1_Rep2,1,0.9211999773979187,fluconazole
40_B8,Plate1_Rep2,1,1.0755000114440918,fluconazole
40_C5,Plate1_Rep2,1,1.1837999820709229,fluconazole
40_C7,Plate1_Rep2,1,0.9041000008583069,fluconazole
40_C9,Plate1_Rep2,1,0.9646999835968018,fluconazole
fRS585,Plate1_Rep2,1,1.0226000547409058,fluconazole
Blank,Plate1_Rep2,1,0.05689999833703041,fluconazole
40_B2,Plate1_Rep1,1,1.0602999925613403,fluconazole
40_B6,Plate1_Rep1,1,1.0963000059127808,fluconazole
40_B8,Plate1_Rep1,1,1.216599941253662,fluconazole
40_C5,Plate1_Rep1,1,1.020799994468689,fluconazole
40_C7,Plate1_Rep1,1,0.9865999817848206,fluconazole
40_C9,Plate1_Rep1,1,1.051200032234192,fluconazole
fRS585,Plate1_Rep1,1,0.9871000051498413,fluconazole
Blank,Plate1_Rep1,1,0.0568000003695488,fluconazole
40_F2,Plate3_Rep3,0.5,0.7782999873161316,fluconazole
40_F4,Plate3_Rep3,0.5,1.2273000478744507,fluconazole
40_F6,Plate3_Rep3,0.5,0.9767000079154968,fluconazole
40_G5,Plate3_Rep3,0.5,1.0271999835968018,fluconazole
40_G9,Plate3_Rep3,0.5,0.9939000010490417,fluconazole
40_G11,Plate3_Rep3,0.5,0.8921999931335449,fluconazole
fRS585,Plate3_Rep3,0.5,0.6534000039100647,fluconazole
Blank,Plate3_Rep3,0.5,0.05849999934434891,fluconazole
40_F2,Plate3_Rep2,0.5,1.1154999732971191,fluconazole
40_F4,Plate3_Rep2,0.5,1.1857999563217163,fluconazole
40_F6,Plate3_Rep2,0.5,0.948199987411499,fluconazole
40_G5,Plate3_Rep2,0.5,1.200700044631958,fluconazole
40_G9,Plate3_Rep2,0.5,1.218000054359436,fluconazole
40_G11,Plate3_Rep2,0.5,1.2034000158309937,fluconazole
fRS585,Plate3_Rep2,0.5,1.0540000200271606,fluconazole
Blank,Plate3_Rep2,0.5,0.05640000104904175,fluconazole
40_F2,Plate3_Rep1,0.5,0.8023999929428101,fluconazole
40_F4,Plate3_Rep1,0.5,1.0760999917984009,fluconazole
40_F6,Plate3_Rep1,0.5,1.0805000066757202,fluconazole
40_G5,Plate3_Rep1,0.5,1.1706000566482544,fluconazole
40_G9,Plate3_Rep1,0.5,1.3112000226974487,fluconazole
40_G11,Plate3_Rep1,0.5,1.2736999988555908,fluconazole
fRS585,Plate3_Rep1,0.5,0.9968000054359436,fluconazole
Blank,Plate3_Rep1,0.5,0.05719999969005585,fluconazole
40_D2,Plate2_Rep3,0.5,0.6776999831199646,fluconazole
40_D4,Plate2_Rep3,0.5,0.9253000020980835,fluconazole
40_D8,Plate2_Rep3,0.5,0.786300003528595,fluconazole
40_E7,Plate2_Rep3,0.5,0.7782999873161316,fluconazole
40_E9,Plate2_Rep3,0.5,0.8863000273704529,fluconazole
40_E11,Plate2_Rep3,0.5,0.9836999773979187,fluconazole
fRS585,Plate2_Rep3,0.5,0.8339999914169312,fluconazole
Blank,Plate2_Rep3,0.5,0.05779999867081642,fluconazole
40_D2,Plate2_Rep2,0.5,0.9501000046730042,fluconazole
40_D4,Plate2_Rep2,0.5,1.0302000045776367,fluconazole
40_D8,Plate2_Rep2,0.5,1.0835000276565552,fluconazole
40_E7,Plate2_Rep2,0.5,0.8647000193595886,fluconazole
40_E9,Plate2_Rep2,0.5,0.9713000059127808,fluconazole
40_E11,Plate2_Rep2,0.5,0.984499990940094,fluconazole
fRS585,Plate2_Rep2,0.5,0.9534000158309937,fluconazole
Blank,Plate2_Rep2,0.5,0.05640000104904175,fluconazole
40_D2,Plate2_Rep1,0.5,0.9444000124931335,fluconazole
40_D4,Plate2_Rep1,0.5,0.8689000010490417,fluconazole
40_D8,Plate2_Rep1,0.5,1.0328999757766724,fluconazole
40_E7,Plate2_Rep1,0.5,1.159000039100647,fluconazole
40_E9,Plate2_Rep1,0.5,1.006700038909912,fluconazole
40_E11,Plate2_Rep1,0.5,0.9524999856948853,fluconazole
fRS585,Plate2_Rep1,0.5,0.9979000091552734,fluconazole
Blank,Plate2_Rep1,0.5,0.05719999969005585,fluconazole
40_B2,Plate1_Rep3,0.5,1.0621000528335571,fluconazole
40_B6,Plate1_Rep3,0.5,0.7595999836921692,fluconazole
40_B8,Plate1_Rep3,0.5,0.9878000020980835,fluconazole
40_C5,Plate1_Rep3,0.5,1.058899998664856,fluconazole
40_C7,Plate1_Rep3,0.5,0.9308000206947327,fluconazole
40_C9,Plate1_Rep3,0.5,0.9968000054359436,fluconazole
fRS585,Plate1_Rep3,0.5,0.9789000153541565,fluconazole
Blank,Plate1_Rep3,0.5,0.05609999969601631,fluconazole
40_B2,Plate1_Rep2,0.5,1.132699966430664,fluconazole
40_B6,Plate1_Rep2,0.5,0.925000011920929,fluconazole
40_B8,Plate1_Rep2,0.5,0.9388999938964844,fluconazole
40_C5,Plate1_Rep2,0.5,1.0562000274658203,fluconazole
40_C7,Plate1_Rep2,0.5,0.8064000010490417,fluconazole
40_C9,Plate1_Rep2,0.5,1.0384999513626099,fluconazole
fRS585,Plate1_Rep2,0.5,1.0245000123977661,fluconazole
Blank,Plate1_Rep2,0.5,0.055799998342990875,fluconazole
40_B2,Plate1_Rep1,0.5,1.131700038909912,fluconazole
40_B6,Plate1_Rep1,0.5,0.9125000238418579,fluconazole
40_B8,Plate1_Rep1,0.5,1.1267000436782837,fluconazole
40_C5,Plate1_Rep1,0.5,1.0622999668121338,fluconazole
40_C7,Plate1_Rep1,0.5,0.8747000098228455,fluconazole
40_C9,Plate1_Rep1,0.5,1.0509999990463257,fluconazole
fRS585,Plate1_Rep1,0.5,1.0997999906539917,fluconazole
Blank,Plate1_Rep1,0.5,0.05609999969601631,fluconazole
40_F2,Plate3_Rep3,0,0.8737000226974487,fluconazole
40_F4,Plate3_Rep3,0,1.0535000562667847,fluconazole
40_F6,Plate3_Rep3,0,1.0026999711990356,fluconazole
40_G5,Plate3_Rep3,0,0.9930999875068665,fluconazole
40_G9,Plate3_Rep3,0,1.107100009918213,fluconazole
40_G11,Plate3_Rep3,0,1.1593999862670898,fluconazole
fRS585,Plate3_Rep3,0,1.023800015449524,fluconazole
Blank,Plate3_Rep3,0,0.05779999867081642,fluconazole
40_F2,Plate3_Rep2,0,0.8679999709129333,fluconazole
40_F4,Plate3_Rep2,0,1.0369999408721924,fluconazole
40_F6,Plate3_Rep2,0,0.8866999745368958,fluconazole
40_G5,Plate3_Rep2,0,0.848800003528595,fluconazole
40_G9,Plate3_Rep2,0,1.1062999963760376,fluconazole
40_G11,Plate3_Rep2,0,1.1167999505996704,fluconazole
fRS585,Plate3_Rep2,0,1.0144000053405762,fluconazole
Blank,Plate3_Rep2,0,0.05820000171661377,fluconazole
40_F2,Plate3_Rep1,0,1.0196000337600708,fluconazole
40_F4,Plate3_Rep1,0,1.0111000537872314,fluconazole
40_F6,Plate3_Rep1,0,0.9787999987602234,fluconazole
40_G5,Plate3_Rep1,0,1.0006999969482422,fluconazole
40_G9,Plate3_Rep1,0,1.1231000423431396,fluconazole
40_G11,Plate3_Rep1,0,1.0994000434875488,fluconazole
fRS585,Plate3_Rep1,0,1.0156999826431274,fluconazole
Blank,Plate3_Rep1,0,0.057999998331069946,fluconazole
40_D2,Plate2_Rep3,0,0.7846999764442444,fluconazole
40_D4,Plate2_Rep3,0,0.8858000040054321,fluconazole
40_D8,Plate2_Rep3,0,0.8956999778747559,fluconazole
40_E7,Plate2_Rep3,0,1.0634000301361084,fluconazole
40_E9,Plate2_Rep3,0,0.7991999983787537,fluconazole
40_E11,Plate2_Rep3,0,0.9904999732971191,fluconazole
fRS585,Plate2_Rep3,0,0.991100013256073,fluconazole
Blank,Plate2_Rep3,0,0.05959999933838844,fluconazole
40_D2,Plate2_Rep2,0,0.9417999982833862,fluconazole
40_D4,Plate2_Rep2,0,0.878000020980835,fluconazole
40_D8,Plate2_Rep2,0,0.9473999738693237,fluconazole
40_E7,Plate2_Rep2,0,0.9883000254631042,fluconazole
40_E9,Plate2_Rep2,0,0.7979000210762024,fluconazole
40_E11,Plate2_Rep2,0,0.7328000068664551,fluconazole
fRS585,Plate2_Rep2,0,0.8999000191688538,fluconazole
Blank,Plate2_Rep2,0,0.057100001722574234,fluconazole
40_D2,Plate2_Rep1,0,1.0821000337600708,fluconazole
40_D4,Plate2_Rep1,0,0.9545000195503235,fluconazole
40_D8,Plate2_Rep1,0,0.9894000291824341,fluconazole
40_E7,Plate2_Rep1,0,0.8693000078201294,fluconazole
40_E9,Plate2_Rep1,0,1.0577000379562378,fluconazole
40_E11,Plate2_Rep1,0,1.0384000539779663,fluconazole
fRS585,Plate2_Rep1,0,0.9531000256538391,fluconazole
Blank,Plate2_Rep1,0,0.05790000036358833,fluconazole
40_B2,Plate1_Rep3,0,1.0963000059127808,fluconazole
40_B6,Plate1_Rep3,0,0.9236999750137329,fluconazole
40_B8,Plate1_Rep3,0,1.034600019454956,fluconazole
40_C5,Plate1_Rep3,0,1.027999997138977,fluconazole
40_C7,Plate1_Rep3,0,0.9997000098228455,fluconazole
40_C9,Plate1_Rep3,0,0.8725000023841858,fluconazole
fRS585,Plate1_Rep3,0,1.0414999723434448,fluconazole
Blank,Plate1_Rep3,0,0.05820000171661377,fluconazole
40_B2,Plate1_Rep2,0,1.1193000078201294,fluconazole
40_B6,Plate1_Rep2,0,0.7404999732971191,fluconazole
40_B8,Plate1_Rep2,0,0.9344000220298767,fluconazole
40_C5,Plate1_Rep2,0,1.0164999961853027,fluconazole
40_C7,Plate1_Rep2,0,0.9431999921798706,fluconazole
40_C9,Plate1_Rep2,0,0.9025999903678894,fluconazole
fRS585,Plate1_Rep2,0,0.8507000207901001,fluconazole
Blank,Plate1_Rep2,0,0.0575999990105629,fluconazole
40_B2,Plate1_Rep1,0,1.190600037574768,fluconazole
40_B6,Plate1_Rep1,0,0.8946999907493591,fluconazole
