population,concentration,OD,sheet_name,set,rep,month,drug
fRS585,0.125,1.097100019454956,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
fRS585,0.0625,1.1201000213623047,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
fRS585,0.03125,1.1425000429153442,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
fRS585,0.015625,1.097000002861023,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
fRS585,0,1.1009999513626099,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
Blank,16,0.05779999867081642,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
Blank,8,0.0575999990105629,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
Blank,4,0.05739999935030937,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
Blank,2,0.05810000002384186,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
Blank,1,0.05849999934434891,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
Blank,0.5,0.057999998331069946,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
Blank,0.25,0.05790000036358833,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
Blank,0.125,0.05829999968409538,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
Blank,0.0625,0.057500001043081284,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
Blank,0.03125,0.05860000103712082,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
Blank,0.015625,0.057500001043081284,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
Blank,0,0.05950000137090683,Set3_Rep2_AMPB,Set3,Rep2,January,amphotericin
40_F2,16,0.05979999899864197,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F2,8,0.05779999867081642,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F2,4,0.05950000137090683,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F2,2,0.17299999296665192,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F2,1,0.6625000238418579,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F2,0.5,0.9352999925613403,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F2,0.25,0.9732999801635742,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F2,0.125,0.9678000211715698,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F2,0.0625,0.9510999917984009,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F2,0.03125,0.8305000066757202,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F2,0.015625,1.0822999477386475,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F2,0,0.9785000085830688,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F4,16,0.05939999967813492,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F4,8,0.05869999900460243,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F4,4,0.0697999969124794,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F4,2,0.689300000667572,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F4,1,1.1926000118255615,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F4,0.5,1.3020999431610107,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F4,0.25,1.2486000061035156,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F4,0.125,1.2872999906539917,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F4,0.0625,1.232100009918213,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F4,0.03125,1.261199951171875,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F4,0.015625,1.1333999633789062,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F4,0,1.1174999475479126,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F6,16,0.05869999900460243,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F6,8,0.05869999900460243,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F6,4,0.058800000697374344,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F6,2,0.3546999990940094,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F6,1,0.8626000285148621,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F6,0.5,1.23989999294281,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F6,0.25,1.2592999935150146,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F6,0.125,1.1706000566482544,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F6,0.0625,1.1618000268936157,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F6,0.03125,1.132699966430664,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F6,0.015625,1.0997999906539917,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_F6,0,0.9623000025749207,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G5,16,0.05860000103712082,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G5,8,0.05820000171661377,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G5,4,0.05920000001788139,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G5,2,0.16110000014305115,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G5,1,0.791100025177002,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G5,0.5,1.1289000511169434,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G5,0.25,0.8973000049591064,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G5,0.125,1.0083999633789062,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G5,0.0625,0.9990000128746033,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G5,0.03125,1.054800033569336,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G5,0.015625,1.1064000129699707,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G5,0,1.1371999979019165,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G9,16,0.058400001376867294,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G9,8,0.05950000137090683,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G9,4,0.059700001031160355,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G9,2,0.8392999768257141,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G9,1,1.2148000001907349,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G9,0.5,1.1815999746322632,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G9,0.25,1.1857999563217163,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G9,0.125,1.1806999444961548,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G9,0.0625,1.059399962425232,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G9,0.03125,1.173200011253357,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G9,0.015625,1.2108999490737915,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G9,0,1.2066999673843384,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G11,16,0.05869999900460243,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G11,8,0.05869999900460243,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G11,4,0.05849999934434891,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G11,2,0.3314000070095062,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G11,1,1.0303000211715698,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G11,0.5,1.0432000160217285,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G11,0.25,1.132599949836731,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G11,0.125,0.9491000175476074,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G11,0.0625,1.0473999977111816,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G11,0.03125,1.267699956893921,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G11,0.015625,1.0907000303268433,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_G11,0,1.1409000158309937,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
fRS585,16,0.05950000137090683,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
fRS585,8,0.058800000697374344,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
fRS585,4,0.05849999934434891,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
fRS585,2,0.31459999084472656,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
fRS585,1,0.934499979019165,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
fRS585,0.5,1.0777000188827515,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
fRS585,0.25,1.1223000288009644,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
fRS585,0.125,1.1591999530792236,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
fRS585,0.0625,1.1335999965667725,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
fRS585,0.03125,1.013700008392334,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
fRS585,0.015625,1.1029000282287598,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
fRS585,0,0.9509000182151794,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
Blank,16,0.05779999867081642,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
Blank,8,0.0568000003695488,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
Blank,4,0.05700000002980232,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
Blank,2,0.05779999867081642,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
Blank,1,0.05829999968409538,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
Blank,0.5,0.05770000070333481,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
Blank,0.25,0.0575999990105629,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
Blank,0.125,0.05810000002384186,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
Blank,0.0625,0.05820000171661377,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
Blank,0.03125,0.05889999866485596,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
Blank,0.015625,0.05860000103712082,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
Blank,0,0.05889999866485596,Set3_Rep1_AMPB,Set3,Rep1,January,amphotericin
40_D2,16,0.06069999933242798,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D2,8,0.05820000171661377,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D2,4,0.05909999832510948,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D2,2,0.066600002348423,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D2,1,0.26019999384880066,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D2,0.5,0.5404999852180481,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D2,0.25,0.8659999966621399,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D2,0.125,0.9717000126838684,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D2,0.0625,0.7626000046730042,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D2,0.03125,0.6621000170707703,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D2,0.015625,0.9513000249862671,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D2,0,0.8902000188827515,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D4,16,0.05939999967813492,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D4,8,0.05869999900460243,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D4,4,0.05909999832510948,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D4,2,0.08150000125169754,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D4,1,0.5303999781608582,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D4,0.5,1.041700005531311,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D4,0.25,0.910099983215332,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D4,0.125,0.8069999814033508,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D4,0.0625,0.6917999982833862,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D4,0.03125,0.946399986743927,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D4,0.015625,0.857699990272522,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D4,0,0.7459999918937683,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D8,16,0.05939999967813492,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D8,8,0.06040000170469284,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D8,4,0.057999998331069946,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D8,2,0.0908999964594841,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D8,1,0.491100013256073,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D8,0.5,1.0288000106811523,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D8,0.25,0.9656000137329102,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D8,0.125,1.0888999700546265,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D8,0.0625,1.0499000549316406,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D8,0.03125,0.8607000112533569,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D8,0.015625,0.8453999757766724,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D8,0,0.9524000287055969,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E7,16,0.05909999832510948,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E7,8,0.05849999934434891,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E7,4,0.058800000697374344,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E7,2,0.2953999936580658,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E7,1,0.9854999780654907,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E7,0.5,1.024899959564209,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E7,0.25,1.07260000705719,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E7,0.125,1.1518000364303589,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E7,0.0625,1.1545000076293945,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E7,0.03125,1.0472999811172485,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E7,0.015625,0.9217000007629395,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E7,0,0.8698999881744385,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E9,16,0.058400001376867294,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E9,8,0.05920000001788139,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E9,4,0.05909999832510948,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E9,2,0.25049999356269836,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E9,1,0.7680000066757202,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E9,0.5,1.1161999702453613,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E9,0.25,1.0298000574111938,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E9,0.125,1.2339999675750732,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E9,0.0625,1.103600025177002,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E9,0.03125,1.101199984550476,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E9,0.015625,1.062600016593933,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E9,0,0.9375,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E11,16,0.05920000001788139,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E11,8,0.05869999900460243,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E11,4,0.05979999899864197,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E11,2,0.13220000267028809,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E11,1,1.027400016784668,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E11,0.5,1.0613000392913818,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E11,0.25,1.0578999519348145,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E11,0.125,1.169100046157837,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E11,0.0625,1.149899959564209,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E11,0.03125,0.8654999732971191,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E11,0.015625,0.720300018787384,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_E11,0,1.0540000200271606,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
fRS585,16,0.05900000035762787,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
fRS585,8,0.05869999900460243,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
fRS585,4,0.058400001376867294,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
fRS585,2,0.11980000138282776,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
fRS585,1,0.6735000014305115,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
fRS585,0.5,0.8054999709129333,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
fRS585,0.25,0.8518999814987183,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
fRS585,0.125,0.8748000264167786,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
fRS585,0.0625,0.8572999835014343,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
fRS585,0.03125,0.7264999747276306,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
fRS585,0.015625,1.0379999876022339,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
fRS585,0,1.0699000358581543,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
Blank,16,0.05849999934434891,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
Blank,8,0.05779999867081642,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
Blank,4,0.05700000002980232,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
Blank,2,0.058400001376867294,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
Blank,1,0.058400001376867294,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
Blank,0.5,0.05849999934434891,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
Blank,0.25,0.057999998331069946,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
Blank,0.125,0.05820000171661377,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
Blank,0.0625,0.05790000036358833,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
Blank,0.03125,0.08410000056028366,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
Blank,0.015625,0.05849999934434891,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
Blank,0,0.05889999866485596,Set2_Rep3_AMPB,Set2,Rep3,January,amphotericin
40_D2,16,0.05950000137090683,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D2,8,0.057999998331069946,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D2,4,0.059300001710653305,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D2,2,0.07320000231266022,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D2,1,0.5099999904632568,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D2,0.5,0.6909000277519226,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D2,0.25,1.0119999647140503,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D2,0.125,0.9340999722480774,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D2,0.0625,0.8129000067710876,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D2,0.03125,1.0140000581741333,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D2,0.015625,0.8324000239372253,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D2,0,0.6836000084877014,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D4,16,0.059300001710653305,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D4,8,0.05889999866485596,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D4,4,0.05950000137090683,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D4,2,0.10400000214576721,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D4,1,0.8073999881744385,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D4,0.5,0.9578999876976013,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D4,0.25,1.1455999612808228,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D4,0.125,1.1159000396728516,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D4,0.0625,1.1260000467300415,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D4,0.03125,1.152999997138977,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D4,0.015625,1.0180000066757202,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D4,0,0.7670999765396118,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D8,16,0.05920000001788139,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D8,8,0.05909999832510948,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D8,4,0.058800000697374344,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D8,2,0.10649999976158142,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D8,1,0.5002999901771545,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D8,0.5,0.8895000219345093,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D8,0.25,0.8080999851226807,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D8,0.125,1.0884000062942505,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D8,0.0625,1.0914000272750854,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D8,0.03125,1.051200032234192,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D8,0.015625,1.0360000133514404,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_D8,0,0.8813999891281128,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E7,16,0.05849999934434891,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E7,8,0.05860000103712082,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E7,4,0.05920000001788139,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E7,2,0.4124999940395355,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E7,1,1.104699969291687,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E7,0.5,1.1454999446868896,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E7,0.25,1.190000057220459,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E7,0.125,1.0922000408172607,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E7,0.0625,1.0917999744415283,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E7,0.03125,1.1883000135421753,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E7,0.015625,0.8452000021934509,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E7,0,0.8622999787330627,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E9,16,0.058400001376867294,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E9,8,0.058400001376867294,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E9,4,0.06069999933242798,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E9,2,0.3912999927997589,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E9,1,0.7734000086784363,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E9,0.5,1.1476999521255493,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E9,0.25,1.0296000242233276,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E9,0.125,1.0348000526428223,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E9,0.0625,1.2178000211715698,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E9,0.03125,1.2074999809265137,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E9,0.015625,1.0230000019073486,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E9,0,0.8694000244140625,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E11,16,0.05869999900460243,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E11,8,0.05869999900460243,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E11,4,0.06030000001192093,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E11,2,0.2565999925136566,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E11,1,1.033400058746338,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E11,0.5,0.9035999774932861,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E11,0.25,1.1452000141143799,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E11,0.125,1.0506999492645264,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E11,0.0625,1.0282000303268433,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E11,0.03125,1.011199951171875,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E11,0.015625,1.0313999652862549,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
40_E11,0,0.9192000031471252,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
fRS585,16,0.05920000001788139,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
fRS585,8,0.05900000035762787,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
fRS585,4,0.05810000002384186,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
fRS585,2,0.20090000331401825,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
fRS585,1,0.8828999996185303,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
fRS585,0.5,1.055899977684021,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
fRS585,0.25,0.7986000180244446,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
fRS585,0.125,1.0151000022888184,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
fRS585,0.0625,1.1505000591278076,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
fRS585,0.03125,0.8547000288963318,Set2_Rep2_AMPB,Set2,Rep2,January,amphotericin
